2212,"{u'review': u'はまる❗️', u'id': u'980865528', u'name': {u'label': u'脱出ゲーム～怪盗ルニャン3世～'}}"
1816,"{u'review': u'いいですね', u'id': u'970817084', u'name': {u'label': u'ローグライクRPG ブレイブリーゲート'}}"
2112,"{u'review': u'ほんとにかわい子ばっかり！', u'id': u'880465121', u'name': {u'label': u'ぴたトーク-無料出会いアプリの定番！'}}"
735,"{u'review': u'曲付きツムの再リリースお願いいたします！
本気で本気でお願いいたします!!

ガチです！', u'id': u'724594093', u'name': {u'label': u'LINE：ディズニー ツムツム'}}"
651,"{u'review': u'⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️
招待ＩＤ→qwMr
⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️

原作が好きでインストールしましたが、思っていたより遊べます！

通常戦闘は戦略シミュレーション的なシステムで、別ゲームになりますがスパロボとか得意な方には簡単かもしれないです。
強敵相手でも駒の進め方で案外なんとかなったりするので新参の方にも優しい(*^^*)
内政で城を育てたり他国に侵攻するのもキングダムならではの遊び方で面白いです( ^ω^ )

でも一番楽しいのは、自分の好きなキャラでパーティを組むことですね！
今はは桓騎&ろくおみfeat.山の民で殺りたい放題パーティを組むのが目標ですww

上の招待ＩＤを入力すれば王賁が貰えます！⭐️3で序盤はかなり頼もしいキャラなので、是非ゲットして下さいね（≧∇≦）', u'id': u'931854667', u'name': {u'label': u'キングダム -英雄の系譜-'}}"
1695,"{u'review': u'BXFWYTXZ9A
仲間募集', u'id': u'958048961', u'name': {u'label': u'はらぺこ勇者と星の女神　-パズルRPG-'}}"
781,"{u'review': u'素晴らしい', u'id': u'724594093', u'name': {u'label': u'LINE：ディズニー ツムツム'}}"
2252,"{u'review': u'いいね', u'id': u'980865528', u'name': {u'label': u'脱出ゲーム～怪盗ルニャン3世～'}}"
3086,"{u'review': u'毎日チェックしています。
とても重宝しています😊', u'id': u'447339142', u'name': {u'label': u'プリ画像 - 壁紙・待受も探せる無料画像コミュニティ'}}"
229,"{u'review': u'どれも安心して買える！', u'id': u'563764220', u'name': {u'label': u'ハンドメイドマーケット - minne（ミンネ）'}}"
1247,"{u'review': u'♪( ´▽｀)', u'id': u'904209370', u'name': {u'label': u'B612 - こころで撮る自撮り'}}"
449,"{u'review': u'マックでクーポンを使おうとしたらその時間がお昼で混んでた時間だったせいか
サーバーが混んでて繋がりませんでした。繋がらず強制終了にもなりました。結局は待たせるわけにもいかないので使えませんでした。改善して下さい。', u'id': u'413618155', u'name': {u'label': u'McDonald's Japan'}}"
1191,"{u'review': u'特に不満ありません。出品物によってはヤフオクを越えるサービスかと思っています。', u'id': u'667861049', u'name': {u'label': u'フリマアプリ-メルカリ フリマでかんたんショッピング'}}"
217,"{u'review': u'大人からベビー服まで好みの物ばかりでいろいろ購入しました。作りもしっかりしているので重宝しそうです！
ただ、ネットでの掲載写真の色合いと実物は、白系とクリーム系は見分けが付きにくいです。このことは作者もコメントに残していますが、実際、イメージしていた色はだいぶ違いました。それだけ注意！', u'id': u'563764220', u'name': {u'label': u'ハンドメイドマーケット - minne（ミンネ）'}}"
2211,"{u'review': u'あ', u'id': u'980865528', u'name': {u'label': u'脱出ゲーム～怪盗ルニャン3世～'}}"
1207,"{u'review': u'画像は見やすいし、購入しやすかったです！', u'id': u'667861049', u'name': {u'label': u'フリマアプリ-メルカリ フリマでかんたんショッピング'}}"
1134,"{u'review': u'イラストもキレイでとっても楽しいです！', u'id': u'969936575', u'name': {u'label': u'オルタンシア・サーガ -蒼の騎士団-'}}"
2348,"{u'review': u'Nice', u'id': u'443354861', u'name': {u'label': u'カメラ360-Camera360 Ultimate'}}"
2209,"{u'review': u'くだらないがやってみる〜', u'id': u'980865528', u'name': {u'label': u'脱出ゲーム～怪盗ルニャン3世～'}}"
615,"{u'review': u'容量あるのにすぐ落ちるし、フリーズ当たり前だし、最近は動画の途中で音声だけがはじめからになったり、映像とかも最初からになったりが多かったっていうかいつもなるからもうアンインストールする', u'id': u'544007664', u'name': {u'label': u'YouTube'}}"
3180,"{u'review': u'とても簡単！', u'id': u'964220645', u'name': {u'label': u'モザイク　ぼかし & モザイク加工アプリ'}}"
2383,"{u'review': u'ドリンクバーのクーポンが、ガストのおトクーポンよりお得です。チェックインをしたりTwittすると貰えるポイントで、ドリンクバーが無料になることもあります。使用価値はそれだけです。他に価値はありません。', u'id': u'906930478', u'name': {u'label': u'ガストアプリ　お得なクーポンが使える無料アプリ'}}"
1587,"{u'review': u'超使いにくい。いらない。', u'id': u'516561342', u'name': {u'label': u'aillis (旧LINE camera)'}}"
2625,"{u'review': u'(｡`･ω･´｡)', u'id': u'905173595', u'name': {u'label': u'心にしみる育成ゲーム「昭和駄菓子屋物語」'}}"
2676,"{u'review': u'いろんなゲームに対応してて、攻略見てからアプリ起動できてすごく便利です！', u'id': u'949244365', u'name': {u'label': u'ゲーム攻略まとめアプリ◆あぷ速！'}}"
350,"{u'review': u'59M77GJ
使ってください
おねかいします。', u'id': u'858357080', u'name': {u'label': u'消滅都市'}}"
3125,"{u'review': u'なかなか', u'id': u'869231055', u'name': {u'label': u'Angry Birds Transformers'}}"
2037,"{u'review': u'とっても楽しいし、空いた時間や移動時間にも簡単にできるので、とってもいいです。
私は、タッチするときに、タップ音が欲しかったです。
あと、皆さんが言ってるように、ランキングがあるともっと楽しめるかなと思いました♪', u'id': u'491903216', u'name': {u'label': u'反射神経測定'}}"
432,"{u'review': u'無料ですので、遊んでみてはいかがですか〜？
ワールド47で待ってます(￣▽￣)

コード・735447
これを入れたらいいことありますのでどうぞー☆*:.｡. o(≧▽≦)o .｡.:*☆', u'id': u'477396335', u'name': {u'label': u'ロードオブナイツ【街育成・戦略　無料シミュレーションRPGゲームアプリ】'}}"
718,"{u'review': u'最高すぎ(*☻-☻*)', u'id': u'952578897', u'name': {u'label': u'LOL Movie： 顔＋声を変えちゃおう！'}}"
357,"{u'review': u'BGMと声優がとっても良くて、楽しいです！
招待コードS836JLWです！
使ってください！', u'id': u'858357080', u'name': {u'label': u'消滅都市'}}"
1944,"{u'review': u'段々難易度が上がってきたけどヒントもあるので嬉しかったです。', u'id': u'990189198', u'name': {u'label': u'脱出ゲーム　シンデレラ　閉じ込められた家からの脱出'}}"
487,"{u'review': u'ロードが長すぎる', u'id': u'413618155', u'name': {u'label': u'McDonald's Japan'}}"
779,"{u'review': u'何回やっても出ない
確立UP嘘', u'id': u'724594093', u'name': {u'label': u'LINE：ディズニー ツムツム'}}"
2111,"{u'review': u'wcuigt', u'id': u'880465121', u'name': {u'label': u'ぴたトーク-無料出会いアプリの定番！'}}"
2235,"{u'review': u'楽しい', u'id': u'980865528', u'name': {u'label': u'脱出ゲーム～怪盗ルニャン3世～'}}"
283,"{u'review': u'い', u'id': u'888615473', u'name': {u'label': u'LINE ポコポコ'}}"
1920,"{u'review': u'ヒントの、おかげでクリアできました', u'id': u'990189198', u'name': {u'label': u'脱出ゲーム　シンデレラ　閉じ込められた家からの脱出'}}"
120,"{u'review': u'ええやないかあ！！！！！', u'id': u'952608759', u'name': {u'label': u'モンスターギア'}}"
752,"{u'review': u'ビンゴカードの10枚目と11枚目、終わってしまいました。ビンゴカードが簡単すぎるので、ビンゴカードの数を増やしてもらうとありがたいです。', u'id': u'724594093', u'name': {u'label': u'LINE：ディズニー ツムツム'}}"
2074,"{u'review': u'使いやすいし広告も気にならないしスタイリッシュ。
バックグラウンド再生出来ればもっといいけど文句ないアプリです。', u'id': u'437758919', u'name': {u'label': u'Clipbox'}}"
2071,"{u'review': u'クリップができません
ついこの間はできてたのに。
困ってます', u'id': u'437758919', u'name': {u'label': u'Clipbox'}}"
406,"{u'review': u'00ba50使って下さい', u'id': u'477396335', u'name': {u'label': u'ロードオブナイツ【街育成・戦略　無料シミュレーションRPGゲームアプリ】'}}"
2140,"{u'review': u'すごいいい感じ！使いやすい！最高！
よければこれ使ってください。dyvhce', u'id': u'880465121', u'name': {u'label': u'ぴたトーク-無料出会いアプリの定番！'}}"
3000,"{u'review': u'コメント取得できない
早く', u'id': u'307764057', u'name': {u'label': u'niconico'}}"
655,"{u'review': u'キングダム好きにはたまらないです！！よかったら、招待コード qkTL お願いします！', u'id': u'931854667', u'name': {u'label': u'キングダム -英雄の系譜-'}}"
2314,"{u'review': u'めちゃいい‼︎', u'id': u'443354861', u'name': {u'label': u'カメラ360-Camera360 Ultimate'}}"
1834,"{u'review': u'いいね', u'id': u'970817084', u'name': {u'label': u'ローグライクRPG ブレイブリーゲート'}}"
1076,"{u'review': u'28B0D0C162', u'id': u'919478091', u'name': {u'label': u'【500作全巻無料】 ハートコミックス'}}"
869,"{u'review': u'iPhoneの元からあるマップアプリより全然使いやすいし、駅の時刻表から値段まで出てくるのはすごい便利です！このアプリのおかげで一人で横須賀に行くことも出来ました！', u'id': u'585027354', u'name': {u'label': u'Google Maps'}}"
1331,"{u'review': u'難しいけど解いた後の達成感がたまらない！', u'id': u'909566506', u'name': {u'label': u'Q.'}}"
2130,"{u'review': u'ポイント制さえなければいいxdaaer', u'id': u'880465121', u'name': {u'label': u'ぴたトーク-無料出会いアプリの定番！'}}"
2129,"{u'review': u'コイン関係なしにしたほうがよい。メリットがない。
klqscw招待コードよろしく。', u'id': u'880465121', u'name': {u'label': u'ぴたトーク-無料出会いアプリの定番！'}}"
824,"{u'review': u'なんかさ、いいよねすんばらしい', u'id': u'959454698', u'name': {u'label': u'無料で聴ける音楽アプリ！SoundMusic（サウンドミュージック） for Youtube'}}"
2847,"{u'review': u'最高でーす', u'id': u'980197134', u'name': {u'label': u'Musify - 無料音楽StreamerとMP3プレイヤー。アプリ無料ダウンロード.'}}"
2539,"{u'review': u'カップケーキの補充したくないのに押してしまう。無駄に宝石を使ってしまう。プレイ中は補充しないようにして欲しい。', u'id': u'714796093', u'name': {u'label': u'クッキングフィーバー'}}"
388,"{u'review': u'やり始めたけどおもしろいですね！絵も好きですしハマってます_(　　_‾ω‾ )_

4MW555G

↑↑リセマラや新規さんコードよかったら使ってください！
ガチャが引けるフクザワって言うのがもらえますよい٩( *˙0˙*)۶', u'id': u'858357080', u'name': {u'label': u'消滅都市'}}"
1548,"{u'review': u'以前のような不具合がまた起きています。改善お願いします。', u'id': u'956081467', u'name': {u'label': u'MixerBox 無料音楽 MP3 プレイヤー musicbox'}}"
2752,"{u'review': u'さぐりさぐりだがソコソコ楽しめてます
良かったら使って下さい
CSRNZA7JX', u'id': u'895687962', u'name': {u'label': u'白猫プロジェクト'}}"
2019,"{u'review': u'0.002いった！まぐれやな 笑', u'id': u'491903216', u'name': {u'label': u'反射神経測定'}}"
1781,"{u'review': u'とても良いかも❤️', u'id': u'983904653', u'name': {u'label': u'Tuber - Youtube動画をバックグラウンド再生できるアプリ'}}"
1982,"{u'review': u'神アプリ！', u'id': u'721512660', u'name': {u'label': u'【無料マンガ】comico/毎日新作漫画が読み放題！/コミコ'}}"
1297,"{u'review': u'立ち上げようとすると全く立ち上がらなくなりました！', u'id': u'454638411', u'name': {u'label': u'Messenger'}}"
1662,"{u'review': u'使用頻度の高い良アプリ。
移動の際や終電検索に毎日のようにお世話になってます。', u'id': u'291676451', u'name': {u'label': u'Yahoo!乗換案内'}}"
1092,"{u'review': u'操作が簡単で使いやすいです。', u'id': u'585561686', u'name': {u'label': u'QRコードリーダー for iPhone'}}"
2230,"{u'review': u'さいこう！', u'id': u'980865528', u'name': {u'label': u'脱出ゲーム～怪盗ルニャン3世～'}}"
3069,"{u'review': u'これ最高です(๐•ω•๐)♡', u'id': u'447339142', u'name': {u'label': u'プリ画像 - 壁紙・待受も探せる無料画像コミュニティ'}}"
1482,"{u'review': u'上下左右の範囲を小さくすると上手く出来ます◡̈⃝
初期メニュー以外は課金が必要みたいなので、そこがちょっと…😥', u'id': u'987360477', u'name': {u'label': u'クッキングママ お料理しましょ！'}}"
2928,"{u'review': u'いい感じ☆', u'id': u'472143590', u'name': {u'label': u'DECOPIC-かわいい写真加工&おしゃれフォントで簡単デコ!無料の可愛いスタンプ・フレーム・フィルター・文字入れでかんたん画像編集'}}"
1578,"{u'review': u'昔の写真が加工できず、最近の写真しか加工することが出来なくなってます。
昔の写真も加工出来るようにして下さい。', u'id': u'516561342', u'name': {u'label': u'aillis (旧LINE camera)'}}"
1341,"{u'review': u'地味に面白い', u'id': u'909566506', u'name': {u'label': u'Q.'}}"
2812,"{u'review': u'使いやすいアプリだと思います。あとは、文字の大きさがチョイスできたらいいと思います。老眼が始まった目には、文字が小さすぎます…。', u'id': u'407906756', u'name': {u'label': u'Yahoo!ニュース / Yahoo! JAPAN公式無料ニュースアプリ'}}"
663,"{u'review': u'良かった使ってください(*_*)
【qhqJ】', u'id': u'931854667', u'name': {u'label': u'キングダム -英雄の系譜-'}}"
3059,"{u'review': u'LINEとかの画像探すなら
これいいよ、', u'id': u'447339142', u'name': {u'label': u'プリ画像 - 壁紙・待受も探せる無料画像コミュニティ'}}"
1757,"{u'review': u'癒し', u'id': u'923917775', u'name': {u'label': u'-ねこあつめ-'}}"
353,"{u'review': u'楽しくて絵もいい。', u'id': u'858357080', u'name': {u'label': u'消滅都市'}}"
1276,"{u'review': u'使い勝手いいですねー！ストレスが全然ないし、いろんな人との交流も一気に増えましたー！', u'id': u'454638411', u'name': {u'label': u'Messenger'}}"
6,"{u'review': u'いくら履歴消しても画像処理は軽くならないし、コメント送る時とか画像開いた時に数分フリーズする

その他の通知はいらないです。わざわざ表示する必要ないです

嫌がらせですか？', u'id': u'443904275', u'name': {u'label': u'LINE'}}"
1739,"{u'review': u'癒されます。いぬあつめとかあったらいいなー。あとグッズとねこもうちょい増えないかな。', u'id': u'923917775', u'name': {u'label': u'-ねこあつめ-'}}"
142,"{u'review': u'モンハンみたいです(ㆁ௰ㆁ)
良ければ招待コード使ってください！
140243813です♪', u'id': u'952608759', u'name': {u'label': u'モンスターギア'}}"
770,"{u'review': u'エルサとマレフィセントが欲しい
曲付きツムも', u'id': u'724594093', u'name': {u'label': u'LINE：ディズニー ツムツム'}}"
709,"{u'review': u'強制終了多すぎ', u'id': u'952578897', u'name': {u'label': u'LOL Movie： 顔＋声を変えちゃおう！'}}"
1049,"{u'review': u'タイトルのIDを友達紹介で入れると漫画が読めるハートがもらえます。一冊ぐらい読めます。', u'id': u'919478091', u'name': {u'label': u'【500作全巻無料】 ハートコミックス'}}"
2847,"{u'review': u'最高でーす', u'id': u'980197134', u'name': {u'label': u'Musify - 無料音楽StreamerとMP3プレイヤー。アプリ無料ダウンロード.'}}"
320,"{u'review': u'とっても面白い', u'id': u'953790507', u'name': {u'label': u'城とドラゴン'}}"
913,"{u'review': u'this app is just amazing ! 
go follow me @dave.k_official', u'id': u'389801252', u'name': {u'label': u'Instagram'}}"
1261,"{u'review': u'6秒がマックスだからもっとたくさん動画を撮れるようにして欲しい。

アップ機能もほしい。', u'id': u'904209370', u'name': {u'label': u'B612 - こころで撮る自撮り'}}"
316,"{u'review': u'最高ー！', u'id': u'953790507', u'name': {u'label': u'城とドラゴン'}}"
1110,"{u'review': u'まぁこんなモンだろ？', u'id': u'585561686', u'name': {u'label': u'QRコードリーダー for iPhone'}}"
2476,"{u'review': u'たの', u'id': u'509993510', u'name': {u'label': u'Sing! カラオケ'}}"
2953,"{u'review': u'いつも、参考にしてます。', u'id': u'933166032', u'name': {u'label': u'No.1女性向けトレンド情報-TRILL(トリル)-'}}"
2357,"{u'review': u'Love the Naruto gacha toy....
Can't wait for Misuji steak....simply delicious', u'id': u'906930478', u'name': {u'label': u'ガストアプリ　お得なクーポンが使える無料アプリ'}}"
596,"{u'review': u'動画見てたら
なぜか音声だけは進んで
映像だけが戻ってしまうんですが…。

楽しく動画見れません。
僕だけなのかな？笑', u'id': u'544007664', u'name': {u'label': u'YouTube'}}"
1443,"{u'review': u'いいけどかな入力だけじゃなくてローマ字打ちのも欲しいなー', u'id': u'899997582', u'name': {u'label': u'Simeji - 日本語文字入力＆顔文字キーボード'}}"
976,"{u'review': u'アクセシビリティって機能がありますよ。
ネットでエロを見てるだけではもったいない…www', u'id': u'490217893', u'name': {u'label': u'iTunes U'}}"
1019,"{u'review': u'これといって問題なく使えます。', u'id': u'284882215', u'name': {u'label': u'Facebook'}}"
